data_ini_se,chuva_semana_mm,chuva_dias_com_chuva,chuva_max_diaria_mm,cod_ibge
2023-03-26,1.61,0,0.7,5212501
2023-04-02,22.89,6,6.91,5212501
2023-04-09,34.91,6,9.79,5212501
2023-04-16,9.64,3,4.08,5212501
2023-04-23,5.779999999999999,3,2.58,5212501
2023-04-30,3.39,1,2.52,5212501
2023-05-07,1.43,0,0.71,5212501
2023-05-14,0.76,0,0.19,5212501
2023-05-21,0.5900000000000001,0,0.16,5212501
2023-05-28,0.73,0,0.53,5212501
2023-06-04,0.21,0,0.06,5212501
2023-06-11,3.61,1,2.24,5212501
2023-06-18,0.22,0,0.05,5212501
2023-06-25,0.39,0,0.17,5212501
2023-07-02,0.48,0,0.29,5212501
2023-07-09,0.01,0,0.01,5212501
2023-07-16,0.0,0,0.0,5212501
2023-07-23,0.0,0,0.0,5212501
2023-07-30,0.02,0,0.02,5212501
2023-08-06,0.09,0,0.05,5212501
2023-08-13,0.08,0,0.04,5212501
2023-08-20,1.67,0,0.84,5212501
2023-08-27,20.33,6,7.53,5212501
2023-09-03,2.43,1,1.58,5212501
2023-09-10,1.41,0,0.66,5212501
2023-09-17,1.88,1,1.78,5212501
2023-09-24,8.059999999999999,3,3.3,5212501
2023-10-01,28.18,4,10.18,5212501
2023-10-08,13.85,3,6.83,5212501
2023-10-15,7.8,2,6.5,5212501
2023-10-22,12.61,5,4.94,5212501
2023-10-29,36.03,4,12.96,5212501
2023-11-05,1.6700000000000002,1,1.36,5212501
2023-11-12,2.7,1,1.48,5212501
2023-11-19,35.77,6,8.9,5212501
2023-11-26,31.8,5,14.38,5212501
2023-12-03,16.31,3,5.76,5212501
2023-12-10,12.19,3,6.16,5212501
2023-12-17,62.18,6,21.56,5212501
2023-12-24,19.34,6,6.11,5212501
2023-12-31,80.35,7,23.07,5212501
2024-01-07,45.870000000000005,7,13.33,5212501
2024-01-14,22.45,5,6.7,5212501
2024-01-21,31.11,7,11.01,5212501
2024-01-28,36.01,5,11.44,5212501
2024-02-04,46.17,7,11.48,5212501
2024-02-11,17.11,3,8.43,5212501
2024-02-18,50.38,6,16.1,5212501
2024-02-25,10.11,3,4.07,5212501
2024-03-03,21.41,6,5.04,5212501
2024-03-10,30.24,6,13.77,5212501
2024-03-17,27.91,6,13.7,5212501
2024-03-24,39.06,6,14.54,5212501
2024-03-31,33.19,7,11.89,5212501
2024-04-07,16.94,4,6.56,5212501
2024-04-14,0.77,0,0.28,5212501
2024-04-21,0.77,0,0.35,5212501
2024-04-28,0.03,0,0.03,5212501
2024-05-05,0.06,0,0.03,5212501
2024-05-12,1.64,1,1.63,5212501
2024-05-19,0.4,0,0.23,5212501
2024-05-26,0.03,0,0.01,5212501
2024-06-02,0.18,0,0.11,5212501
2024-06-09,0.0,0,0.0,5212501
2024-06-16,1.05,0,0.7,5212501
2024-06-23,0.0,0,0.0,5212501
2024-06-30,0.0,0,0.0,5212501
2024-07-07,0.0,0,0.0,5212501
2024-07-14,0.01,0,0.01,5212501
2024-07-21,0.0,0,0.0,5212501
2024-07-28,0.0,0,0.0,5212501
2024-08-04,0.0,0,0.0,5212501
2024-08-11,0.0,0,0.0,5212501
2024-08-18,0.93,0,0.5,5212501
2024-08-25,0.0,0,0.0,5212501
2024-09-01,0.03,0,0.02,5212501
2024-09-08,0.18,0,0.12,5212501
2024-09-15,0.01,0,0.01,5212501
2024-09-22,2.28,1,2.28,5212501
2024-09-29,1.79,1,1.79,5212501
2024-10-06,13.12,5,5.24,5212501
2024-10-13,44.91,6,26.23,5212501
2024-10-20,68.37,7,23.24,5212501
2024-10-27,45.51,6,17.54,5212501
2024-11-03,50.76,7,18.66,5212501
2024-11-10,74.99000000000001,7,22.21,5212501
2024-11-17,54.62,7,12.66,5212501
2024-11-24,18.01,5,7.65,5212501
2024-12-01,11.28,4,4.52,5212501
2024-12-08,15.48,5,6.63,5212501
2024-12-15,32.85,7,9.81,5212501
2024-12-22,46.6,7,14.23,5212501
2024-12-29,32.15,7,7.83,5212501
2025-01-05,33.08,6,9.92,5212501
2025-01-12,39.52,7,14.29,5212501
2025-01-19,13.2,6,4.32,5212501
2025-01-26,35.99,6,9.91,5212501
2025-02-02,10.07,2,6.06,5212501
2025-02-09,14.239999999999998,5,3.92,5212501
2025-02-16,6.0,2,3.35,5212501
2025-02-23,24.41,5,11.81,5212501
2025-03-02,0.14,0,0.1,5212501
2025-03-09,13.27,4,5.81,5212501
2025-03-16,26.66,7,8.43,5212501
2025-03-23,53.45,6,20.55,5212501
2025-03-30,5.44,2,2.65,5212501
2025-04-06,5.51,2,2.25,5212501
2025-04-13,15.71,6,5.59,5212501
2025-04-20,12.87,4,4.77,5212501
2025-04-27,5.1,2,3.07,5212501
2025-05-04,2.03,1,1.64,5212501
2025-05-11,0.04,0,0.01,5212501
2025-05-18,0.26,0,0.13,5212501
2025-05-25,0.01,0,0.01,5212501
2025-06-01,0.5700000000000001,0,0.34,5212501
2025-06-08,18.83,3,12.19,5212501
2025-06-15,0.45,0,0.26,5212501
2025-06-22,0.06,0,0.05,5212501
2025-06-29,0.0,0,0.0,5212501
2025-07-06,0.0,0,0.0,5212501
2025-07-13,0.0,0,0.0,5212501
2025-07-20,0.45,0,0.45,5212501
2025-07-27,0.02,0,0.02,5212501
2025-08-03,0.03,0,0.03,5212501
2025-08-10,0.0,0,0.0,5212501
2025-08-17,0.0,0,0.0,5212501
2025-08-24,0.05,0,0.03,5212501
2025-08-31,0.0,0,0.0,5212501
2025-09-07,0.02,0,0.01,5212501
2025-09-14,3.51,1,2.25,5212501
2025-09-21,9.79,3,3.94,5212501
2025-09-28,0.0,0,0.0,5212501
2025-10-05,0.91,0,0.7,5212501
2025-10-12,24.57,2,18.22,5212501
2025-10-19,8.52,2,5.64,5212501
2025-10-26,2.17,1,1.29,5212501
2025-11-02,38.84,5,19.14,5212501
2025-11-09,5.54,1,3.83,5212501
2025-11-16,7.17,1,5.21,5212501
2025-11-23,38.52,6,11.68,5212501
2025-11-30,109.63,7,33.41,5212501
2025-12-07,39.29,7,13.81,5212501
2025-12-14,29.18,7,8.58,5212501
2025-12-21,1.4200000000000002,0,0.65,5212501
2025-12-28,21.42,5,8.01,5212501
2026-01-04,30.630000000000003,4,11.72,5212501
2026-01-11,28.78,4,17.44,5212501
2026-01-18,67.35,7,13.2,5212501
2026-01-25,43.75,7,20.92,5212501
2026-02-01,22.0,7,6.18,5212501
2026-02-08,15.04,5,5.52,5212501
2026-02-15,29.07,4,15.06,5212501
2026-02-22,25.64,7,6.05,5212501
2026-03-01,14.57,5,6.58,5212501
2026-03-08,28.01,7,5.67,5212501
2026-03-15,24.38,7,5.21,5212501
2026-03-22,16.48,4,7.8,5212501
2026-03-29,20.7,5,6.95,5212501
2026-04-05,6.68,2,3.14,5212501
2026-04-12,6.92,3,2.48,5212501
2026-04-19,0.24,0,0.12,5212501
2026-04-26,2.12,2,1.09,5212501
2026-05-03,0.02,0,0.01,5212501
2026-05-10,1.72,1,1.26,5212501
2026-05-17,0.5599999999999999,0,0.25,5212501
2026-05-24,0.14,0,0.05,5212501
2026-05-31,0.5800000000000001,0,0.5,5212501
2026-06-07,15.010000000000002,2,11.64,5212501
2026-06-14,8.58,1,8.15,5212501
2026-06-21,1.4500000000000002,1,1.32,5212501
2026-06-28,0.69,0,0.58,5212501
2026-07-05,0.05,0,0.03,5212501
2026-07-12,0.03,0,0.01,5212501
2026-07-19,0.13,0,0.08,5212501
2026-07-26,0.04,0,0.02,5212501
2026-08-02,0.33,0,0.31,5212501
2026-08-09,0.0,0,0.0,5212501
2014-01-05,6.69,3,3.34,5213053
2014-01-12,22.51,4,12.25,5213053
2014-01-19,46.52,7,13.92,5213053
2014-01-26,3.53,2,1.53,5213053
2014-02-02,2.68,1,2.64,5213053
2014-02-09,22.25,4,10.38,5213053
2014-02-16,60.45,7,11.52,5213053
2014-02-23,20.91,6,6.38,5213053
2014-03-02,65.45,7,18.72,5213053
2014-03-09,29.62,5,15.46,5213053
2014-03-16,41.98,7,9.75,5213053
2014-03-23,44.55,7,14.01,5213053
2014-03-30,40.77,7,11.22,5213053
2014-04-06,55.7,7,13.13,5213053
2014-04-13,21.56,4,12.17,5213053
2014-04-20,19.3,5,7.76,5213053
2014-04-27,0.15,0,0.15,5213053
2014-05-04,9.31,2,7.08,5213053
2014-05-11,0.01,0,0.01,5213053
2014-05-18,0.01,0,0.01,5213053
2014-05-25,1.39,0,0.72,5213053
2014-06-01,4.79,1,4.73,5213053
2014-06-08,0.0,0,0.0,5213053
2014-06-15,0.0,0,0.0,5213053
2014-06-22,0.0,0,0.0,5213053
2014-06-29,0.0,0,0.0,5213053
2014-07-06,0.0,0,0.0,5213053
2014-07-13,0.0,0,0.0,5213053
2014-07-20,0.97,0,0.92,5213053
2014-07-27,0.13,0,0.13,5213053
2014-08-03,0.0,0,0.0,5213053
2014-08-10,0.0,0,0.0,5213053
2014-08-17,0.0,0,0.0,5213053
2014-08-24,0.39,0,0.36,5213053
2014-08-31,12.36,1,11.74,5213053
2014-09-07,0.01,0,0.01,5213053
2014-09-14,0.0,0,0.0,5213053
2014-09-21,9.02,2,4.42,5213053
2014-09-28,8.14,2,6.09,5213053
2014-10-05,0.0,0,0.0,5213053
2014-10-12,0.0,0,0.0,5213053
2014-10-19,14.56,4,6.21,5213053
2014-10-26,51.33,7,10.05,5213053
2014-11-02,19.03,5,7.52,5213053
2014-11-09,37.04,7,9.58,5213053
2014-11-16,29.04,5,14.12,5213053
2014-11-23,66.15,7,23.98,5213053
2014-11-30,33.4,5,15.92,5213053
2014-12-07,36.75,7,9.63,5213053
2014-12-14,66.86,7,30.04,5213053
2014-12-21,29.85,4,14.41,5213053
2014-12-28,19.72,3,13.31,5213053
2015-01-04,2.3200000000000003,1,2.12,5213053
2015-01-11,0.3999999999999999,0,0.24,5213053
2015-01-18,13.5,4,4.28,5213053
2015-01-25,22.27,5,9.5,5213053
2015-02-01,61.42,5,23.03,5213053
2015-02-08,13.28,3,5.75,5213053
2015-02-15,26.4,4,12.09,5213053
2015-02-22,13.61,4,6.05,5213053
2015-03-01,16.78,6,4.48,5213053
2015-03-08,50.39,7,21.1,5213053
2015-03-15,62.43000000000001,7,29.19,5213053
2015-03-22,22.26,5,8.14,5213053
2015-03-29,19.98,5,8.3,5213053
2015-04-05,39.19,5,24.02,5213053
2015-04-12,30.3,6,8.76,5213053
2015-04-19,19.09,5,5.43,5213053
2015-04-26,22.87,6,5.66,5213053
2015-05-03,10.53,3,4.97,5213053
2015-05-10,2.78,2,1.44,5213053
2015-05-17,0.01,0,0.01,5213053
2015-05-24,0.54,0,0.46,5213053
2015-05-31,0.03,0,0.02,5213053
2015-06-07,0.01,0,0.01,5213053
2015-06-14,0.34,0,0.25,5213053
2015-06-21,0.0,0,0.0,5213053
2015-06-28,0.0,0,0.0,5213053
2015-07-05,0.3899999999999999,0,0.35,5213053
2015-07-12,0.0,0,0.0,5213053
2015-07-19,0.0,0,0.0,5213053
2015-07-26,0.01,0,0.01,5213053
2015-08-02,0.0,0,0.0,5213053
2015-08-09,0.0,0,0.0,5213053
2015-08-16,0.01,0,0.01,5213053
2015-08-23,0.1699999999999999,0,0.08,5213053
2015-08-30,0.0,0,0.0,5213053
2015-09-06,3.5700000000000003,1,2.4,5213053
2015-09-13,10.87,2,9.08,5213053
2015-09-20,0.0,0,0.0,5213053
2015-09-27,3.21,2,1.77,5213053
2015-10-04,9.249999999999998,1,8.19,5213053
2015-10-11,0.0,0,0.0,5213053
2015-10-18,12.15,2,7.19,5213053
2015-10-25,81.05,7,14.56,5213053
2015-11-01,31.93,6,16.34,5213053
2015-11-08,3.73,2,1.72,5213053
2015-11-15,35.71,6,9.06,5213053
2015-11-22,81.22999999999999,6,26.41,5213053
2015-11-29,25.46,5,7.89,5213053
2015-12-06,17.78,6,8.8,5213053
2015-12-13,31.97,4,9.41,5213053
2015-12-20,32.68,4,11.43,5213053
2015-12-27,42.64,6,25.2,5213053
2016-01-03,108.29,7,27.09,5213053
2016-01-10,77.47,7,16.7,5213053
2016-01-17,156.54,7,63.58,5213053
2016-01-24,94.47,6,38.56,5213053
2016-01-31,13.04,4,5.15,5213053
2016-02-07,41.34,5,16.49,5213053
2016-02-14,20.2,2,13.35,5213053
2016-02-21,13.25,4,5.89,5213053
2016-02-28,44.08,5,16.77,5213053
2016-03-06,103.03,7,43.18,5213053
2016-03-13,16.580000000000002,2,13.48,5213053
2016-03-20,15.71,3,6.09,5213053
2016-03-27,0.65,0,0.65,5213053
2016-04-03,0.15,0,0.09,5213053
2016-04-10,0.04,0,0.04,5213053
2016-04-17,0.0,0,0.0,5213053
2016-04-24,7.28,2,3.8,5213053
2016-05-01,0.0,0,0.0,5213053
2016-05-08,0.19,0,0.19,5213053
2016-05-15,3.81,1,3.03,5213053
2016-05-22,0.0,0,0.0,5213053
2016-05-29,0.0,0,0.0,5213053
2016-06-05,0.32,0,0.13,5213053
2016-06-12,0.03,0,0.03,5213053
2016-06-19,0.0,0,0.0,5213053
2016-06-26,0.0,0,0.0,5213053
2016-07-03,0.0,0,0.0,5213053
2016-07-10,0.0,0,0.0,5213053
2016-07-17,0.0,0,0.0,5213053
2016-07-24,0.0,0,0.0,5213053
2016-07-31,0.0,0,0.0,5213053
2016-08-07,0.06,0,0.06,5213053
2016-08-14,2.5700000000000003,1,1.56,5213053
2016-08-21,1.84,1,1.29,5213053
2016-08-28,2.56,1,1.64,5213053
2016-09-04,0.0,0,0.0,5213053
2016-09-11,0.22,0,0.22,5213053
2016-09-18,13.16,3,7.52,5213053
2016-09-25,21.13,6,9.95,5213053
2016-10-02,25.12,4,15.22,5213053
2016-10-09,2.63,1,1.23,5213053
2016-10-16,37.01,4,15.92,5213053
2016-10-23,24.18,5,9.92,5213053
2016-10-30,12.9,4,5.4,5213053
2016-11-06,79.82000000000001,6,25.22,5213053
2016-11-13,72.21,6,19.05,5213053
2016-11-20,53.31,7,14.24,5213053
2016-11-27,38.01,6,10.84,5213053
2016-12-04,35.19,6,10.19,5213053
2016-12-11,57.88,6,27.9,5213053
2016-12-18,8.07,2,6.83,5213053
2016-12-25,11.55,4,4.68,5213053
2017-01-01,12.63,3,5.56,5213053
2017-01-08,10.11,4,4.4,5213053
2017-01-15,36.95,6,18.31,5213053
2017-01-22,27.44,6,6.14,5213053
2017-01-29,17.99,4,6.72,5213053
2017-02-05,66.51,7,14.97,5213053
2017-02-12,26.75,6,11.39,5213053
2017-02-19,14.1,4,5.67,5213053
2017-02-26,30.44,6,13.75,5213053
2017-03-05,7.43,2,4.25,5213053
2017-03-12,27.38,7,10.78,5213053
2017-03-19,20.94,3,7.08,5213053
2017-03-26,56.29,6,17.29,5213053
2017-04-02,15.66,5,4.12,5213053
2017-04-09,1.67,1,1.23,5213053
2017-04-16,5.91,2,2.36,5213053
2017-04-23,16.44,5,6.01,5213053
2017-04-30,0.3399999999999999,0,0.15,5213053
2017-05-07,0.8500000000000001,0,0.67,5213053
2017-05-14,27.69,6,8.58,5213053
2017-05-21,1.33,1,1.19,5213053
2017-05-28,0.06,0,0.03,5213053
2017-06-04,0.0,0,0.0,5213053
2017-06-11,0.0,0,0.0,5213053
2017-06-18,0.04,0,0.02,5213053
2017-06-25,0.03,0,0.03,5213053
2017-07-02,0.0,0,0.0,5213053
2017-07-09,0.29,0,0.29,5213053
2017-07-16,0.0,0,0.0,5213053
2017-07-23,0.02,0,0.02,5213053
2017-07-30,0.31,0,0.25,5213053
2017-08-06,0.03,0,0.02,5213053
2017-08-13,0.0,0,0.0,5213053
2017-08-20,0.13,0,0.09,5213053
2017-08-27,0.0,0,0.0,5213053
2017-09-03,0.0,0,0.0,5213053
2017-09-10,0.0,0,0.0,5213053
2017-09-17,0.02,0,0.02,5213053
2017-09-24,3.75,2,2.29,5213053
2017-10-01,10.38,2,8.06,5213053
2017-10-08,0.0,0,0.0,5213053
2017-10-15,0.0,0,0.0,5213053
2017-10-22,7.219999999999999,2,4.31,5213053
2017-10-29,29.76,5,9.7,5213053
2017-11-05,123.42,7,26.86,5213053
2017-11-12,43.72,6,10.98,5213053
2017-11-19,29.66,5,14.47,5213053
2017-11-26,40.69,6,22.84,5213053
2017-12-03,21.25,7,6.43,5213053
2017-12-10,91.98,7,26.78,5213053
2017-12-17,23.72,4,9.71,5213053
2017-12-24,18.46,3,7.73,5213053
2017-12-31,42.71,7,14.1,5213053
2018-01-07,16.3,3,7.92,5213053
2018-01-14,1.79,0,0.84,5213053
2018-01-21,17.25,3,7.27,5213053
2018-01-28,54.49,7,15.63,5213053
2018-02-04,42.8,5,22.98,5213053
2018-02-11,0.24,0,0.14,5213053
2018-02-18,78.58,7,29.71,5213053
2018-02-25,26.84,3,19.33,5213053
2018-03-04,22.68,4,7.16,5213053
2018-03-11,33.84,7,9.17,5213053
2018-03-18,29.56,7,7.98,5213053
2018-03-25,8.8,2,4.16,5213053
2018-04-01,34.14,7,10.28,5213053
2018-04-08,24.22,5,9.15,5213053
2018-04-15,13.41,3,9.77,5213053
2018-04-22,2.72,1,1.01,5213053
2018-04-29,0.07,0,0.05,5213053
2018-05-06,0.0,0,0.0,5213053
2018-05-13,22.78,1,22.29,5213053
2018-05-20,2.1,1,2.1,5213053
2018-05-27,0.0,0,0.0,5213053
2018-06-03,0.0,0,0.0,5213053
2018-06-10,0.0,0,0.0,5213053
2018-06-17,0.0,0,0.0,5213053
2018-06-24,0.04,0,0.04,5213053
2018-07-01,0.07,0,0.07,5213053
2018-07-08,0.0,0,0.0,5213053
2018-07-15,0.0,0,0.0,5213053
2018-07-22,0.0,0,0.0,5213053
2018-07-29,0.0,0,0.0,5213053
2018-08-05,0.54,0,0.3,5213053
2018-08-12,13.9,4,6.17,5213053
2018-08-19,0.8899999999999999,0,0.47,5213053
2018-08-26,0.03,0,0.03,5213053
2018-09-02,0.24,0,0.18,5213053
2018-09-09,0.26,0,0.19,5213053
2018-09-16,15.28,5,6.03,5213053
2018-09-23,0.47,0,0.35,5213053
2018-09-30,22.21,6,11.2,5213053
2018-10-07,6.25,3,2.61,5213053
2018-10-14,22.86,7,4.87,5213053
2018-10-21,57.3,6,24.34,5213053
2018-10-28,24.03,5,13.2,5213053
2018-11-04,78.73,7,27.74,5213053
2018-11-11,76.18,7,21.18,5213053
2018-11-18,29.54,4,12.02,5213053
2018-11-25,29.68,5,9.39,5213053
2018-12-02,61.15,7,22.52,5213053
2018-12-09,15.91,4,5.55,5213053
2018-12-16,6.23,1,5.34,5213053
2018-12-23,33.629999999999995,7,8.52,5213053
2018-12-30,26.02,4,11.79,5213053
2019-01-06,25.04,5,10.58,5213053
2019-01-13,9.63,4,3.44,5213053
2019-01-20,13.260000000000002,2,9.23,5213053
2019-01-27,3.72,1,3.44,5213053
2019-02-03,59.27,6,12.87,5213053
2019-02-10,20.46,4,11.1,5213053
2019-02-17,29.82,5,11.99,5213053
2019-02-24,54.59,6,25.1,5213053
2019-03-03,54.33,6,19.77,5213053
2019-03-10,34.160000000000004,7,7.92,5213053
2019-03-17,45.91,7,14.51,5213053
2019-03-24,57.17,5,25.43,5213053
2019-03-31,19.47,4,8.32,5213053
2019-04-07,73.00999999999999,7,22.58,5213053
2019-04-14,38.5,7,16.61,5213053
2019-04-21,24.290000000000003,4,10.46,5213053
2019-04-28,29.13,4,11.17,5213053
2019-05-05,1.6800000000000002,1,1.0,5213053
2019-05-12,2.64,0,0.98,5213053
2019-05-19,0.32,0,0.31,5213053
2019-05-26,0.01,0,0.01,5213053
2019-06-02,2.39,1,2.3,5213053
2019-06-09,0.0,0,0.0,5213053
2019-06-16,0.0,0,0.0,5213053
2019-06-23,0.0,0,0.0,5213053
2019-06-30,0.0699999999999999,0,0.06,5213053
2019-07-07,0.0,0,0.0,5213053
2019-07-14,0.0,0,0.0,5213053
2019-07-21,0.0,0,0.0,5213053
2019-07-28,0.0,0,0.0,5213053
2019-08-04,0.05,0,0.03,5213053
2019-08-11,0.05,0,0.05,5213053
2019-08-18,0.03,0,0.03,5213053
2019-08-25,0.0,0,0.0,5213053
2019-09-01,0.42,0,0.27,5213053
2019-09-08,0.0,0,0.0,5213053
2019-09-15,0.0,0,0.0,5213053
2019-09-22,4.24,2,2.3,5213053
2019-09-29,6.720000000000001,2,4.48,5213053
2019-10-06,19.86,4,8.42,5213053
2019-10-13,0.0,0,0.0,5213053
2019-10-20,30.450000000000003,5,8.71,5213053
2019-10-27,7.08,2,2.4,5213053
2019-11-03,32.82,6,9.24,5213053
2019-11-10,9.97,3,6.35,5213053
2019-11-17,58.23,7,14.62,5213053
2019-11-24,34.44,7,7.14,5213053
2019-12-01,58.59,7,15.73,5213053
2019-12-08,50.99,7,22.01,5213053
2019-12-15,7.84,2,4.94,5213053
2019-12-22,17.430000000000003,2,11.38,5213053
2019-12-29,38.17,5,12.67,5213053
2020-01-05,57.72,5,42.19,5213053
2020-01-12,5.5,1,3.1,5213053
2020-01-19,55.82,7,19.37,5213053
2020-01-26,32.730000000000004,4,20.12,5213053
2020-02-02,113.85,6,32.83,5213053
2020-02-09,25.99,6,7.22,5213053
2020-02-16,15.41,5,4.33,5213053
2020-02-23,57.25,7,17.02,5213053
2020-03-01,99.61,7,33.4,5213053
2020-03-08,43.93,7,11.93,5213053
2020-03-15,35.78,6,17.87,5213053
2020-03-22,89.97,7,21.53,5213053
2020-03-29,2.25,1,1.51,5213053
2020-04-05,26.78,6,10.97,5213053
2020-04-12,63.21,6,23.1,5213053
2020-04-19,33.42,5,16.8,5213053
2020-04-26,0.1,0,0.03,5213053
2020-05-03,3.49,2,2.12,5213053
2020-05-10,6.12,2,2.58,5213053
2020-05-17,0.75,0,0.41,5213053
2020-05-24,5.109999999999999,2,2.86,5213053
2020-05-31,0.13,0,0.04,5213053
2020-06-07,0.14,0,0.05,5213053
2020-06-14,0.11,0,0.06,5213053
2020-06-21,0.24,0,0.13,5213053
2020-06-28,0.05,0,0.03,5213053
2020-07-05,0.03,0,0.02,5213053
2020-07-12,0.02,0,0.01,5213053
2020-07-19,0.02,0,0.01,5213053
2020-07-26,0.0999999999999999,0,0.06,5213053
2020-08-02,0.27,0,0.14,5213053
2020-08-09,0.1699999999999999,0,0.15,5213053
2020-08-16,0.56,0,0.16,5213053
2020-08-23,0.22,0,0.1,5213053
2020-08-30,0.5,0,0.26,5213053
2020-09-06,0.05,0,0.04,5213053
2020-09-13,0.25,0,0.12,5213053
2020-09-20,22.55,2,13.07,5213053
2020-09-27,0.0,0,0.0,5213053
2020-10-04,10.61,1,10.6,5213053
2020-10-11,29.58,5,13.33,5213053
2020-10-18,47.84,7,17.81,5213053
2020-10-25,65.28,6,23.83,5213053
2020-11-01,33.69,7,9.65,5213053
2020-11-08,18.770000000000003,5,10.96,5213053
2020-11-15,52.21,5,19.83,5213053
2020-11-22,11.37,4,5.66,5213053
2020-11-29,5.4,1,4.96,5213053
2020-12-06,44.78,7,18.61,5213053
2020-12-13,2.89,2,1.35,5213053
2020-12-20,44.9,7,10.36,5213053
2020-12-27,6.96,2,2.78,5213053
2021-01-03,23.58,5,8.89,5213053
2021-01-10,47.54,7,13.59,5213053
2021-01-17,10.4,3,4.99,5213053
2021-01-24,9.88,3,3.79,5213053
2021-01-31,32.61,7,9.22,5213053
2021-02-07,56.7,5,17.78,5213053
2021-02-14,126.67,7,30.36,5213053
2021-02-21,81.1,7,41.41,5213053
2021-02-28,17.37,2,14.85,5213053
2021-03-07,22.36,6,5.0,5213053
2021-03-14,30.87,7,12.27,5213053
2021-03-21,1.93,1,1.88,5213053
2021-03-28,11.81,3,7.58,5213053
2021-04-04,24.54,6,10.11,5213053
2021-04-11,3.8,1,2.87,5213053
2021-04-18,16.669999999999998,3,7.87,5213053
2021-04-25,13.91,4,4.92,5213053
2021-05-02,0.24,0,0.18,5213053
2021-05-09,0.01,0,0.01,5213053
2021-05-16,0.03,0,0.01,5213053
2021-05-23,0.01,0,0.01,5213053
2021-05-30,0.03,0,0.03,5213053
2021-06-06,0.07,0,0.04,5213053
2021-06-13,13.53,2,7.53,5213053
2021-06-20,0.06,0,0.04,5213053
2021-06-27,0.02,0,0.01,5213053
2021-07-04,0.0,0,0.0,5213053
2021-07-11,0.0,0,0.0,5213053
2021-07-18,0.09,0,0.06,5213053
2021-07-25,0.11,0,0.04,5213053
2021-08-01,0.18,0,0.03,5213053
2021-08-08,0.53,0,0.24,5213053
2021-08-15,0.03,0,0.03,5213053
2021-08-22,0.0,0,0.0,5213053
2021-08-29,2.43,1,1.56,5213053
2021-09-05,0.0,0,0.0,5213053
2021-09-12,0.0,0,0.0,5213053
2021-09-19,5.16,2,3.42,5213053
2021-09-26,9.85,2,7.02,5213053
2021-10-03,4.74,2,1.86,5213053
2021-10-10,32.5,6,11.14,5213053
2021-10-17,29.41,5,10.01,5213053
2021-10-24,14.73,4,7.52,5213053
2021-10-31,62.620000000000005,7,17.37,5213053
2021-11-07,76.2,7,15.73,5213053
2021-11-14,75.35,7,17.2,5213053
2021-11-21,15.44,5,5.06,5213053
2021-11-28,83.17,7,24.98,5213053
2021-12-05,64.1,7,19.06,5213053
2021-12-12,46.55,7,15.13,5213053
2021-12-19,120.8,6,47.09,5213053
2021-12-26,119.38,6,27.19,5213053
2022-01-02,154.33,7,36.68,5213053
2022-01-09,68.15,5,28.26,5213053
2022-01-16,9.04,2,5.42,5213053
2022-01-23,33.85,7,12.89,5213053
2022-01-30,54.2,7,23.09,5213053
2022-02-06,74.63,7,17.42,5213053
2022-02-13,56.66,7,16.69,5213053
2022-02-20,14.85,5,3.95,5213053
2022-02-27,9.61,4,2.97,5213053
2022-03-06,15.65,5,4.8,5213053
2022-03-13,14.920000000000002,5,5.86,5213053
2022-03-20,8.96,3,3.39,5213053
2022-03-27,2.05,0,0.64,5213053
2022-04-03,4.800000000000001,1,3.74,5213053
2022-04-10,25.34,6,14.88,5213053
2022-04-17,0.95,0,0.43,5213053
2022-04-24,0.49,0,0.43,5213053
2022-05-01,3.75,2,2.12,5213053
2022-05-08,0.1699999999999999,0,0.15,5213053
2022-05-15,0.14,0,0.11,5213053
2022-05-22,0.06,0,0.03,5213053
2022-05-29,0.01,0,0.01,5213053
2022-06-05,0.0,0,0.0,5213053
2022-06-12,0.07,0,0.05,5213053
2022-06-19,0.02,0,0.01,5213053
2022-06-26,0.2,0,0.14,5213053
2022-07-03,0.01,0,0.01,5213053
2022-07-10,0.0,0,0.0,5213053
2022-07-17,0.01,0,0.01,5213053
2022-07-24,0.0,0,0.0,5213053
2022-07-31,0.04,0,0.04,5213053
2022-08-07,0.03,0,0.03,5213053
2022-08-14,0.02,0,0.01,5213053
2022-08-21,0.0,0,0.0,5213053
2022-08-28,0.02,0,0.02,5213053
2022-09-04,0.01,0,0.01,5213053
2022-09-11,1.39,1,1.27,5213053
2022-09-18,35.0,7,17.44,5213053
2022-09-25,3.42,1,1.96,5213053
2022-10-02,12.35,4,4.88,5213053
2022-10-09,1.07,1,1.06,5213053
2022-10-16,1.99,1,1.3,5213053
2022-10-23,22.05,6,7.96,5213053
2022-10-30,64.97,4,29.86,5213053
2022-11-06,36.620000000000005,6,11.43,5213053
2022-11-13,45.24,7,13.91,5213053
2022-11-20,49.25,6,17.9,5213053
2022-11-27,59.41,7,21.58,5213053
2022-12-04,65.92999999999999,6,21.2,5213053
2022-12-11,83.22,6,30.97,5213053
2022-12-18,60.75,7,16.71,5213053
2022-12-25,70.12,7,28.92,5213053
2023-01-01,34.53,7,7.55,5213053
2023-01-08,33.74,6,9.25,5213053
2023-01-15,21.3,5,10.05,5213053
2023-01-22,54.96,7,21.82,5213053
2023-01-29,9.37,4,2.72,5213053
2023-02-05,16.44,4,4.79,5213053
2023-02-12,18.61,4,7.15,5213053
